,GrantApplicationID,GrantStatus,SponsorCode,GrantCategoryCode,ContractValueBand,Startdate,RFCDCode1,RFCDPercentage1,RFCDCode2,RFCDPercentage2,RFCDCode3,RFCDPercentage3,RFCDCode4,RFCDPercentage4,RFCDCode5,RFCDPercentage5,SEOCode1,SEOPercentage1,SEOCode2,SEOPercentage2,SEOCode3,SEOPercentage3,SEOCode4,SEOPercentage4,SEOCode5,SEOPercentage5
3962,4458,1,Sponsor34B,GrantCat30C,ContractValueBandA ,9/02/07,420308.0,30.0,320899.0,35.0,321216.0,35.0,0.0,0.0,0.0,0.0,730214.0,35.0,750304.0,35.0,730207.0,30.0,0.0,0.0,0.0,0.0
3963,4459,1,Sponsor73A,GrantCat30B,ContractValueBandA ,9/02/07,270702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,4460,1,Sponsor55C,GrantCat30B,ContractValueBandA ,12/02/07,321014.0,80.0,321206.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,50.0,730201.0,40.0,730204.0,10.0,0.0,0.0,0.0,0.0
3965,4461,0,SponsorUnk,GrantCatUnk,ContractValueBandB ,12/02/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3966,4462,1,Sponsor100D,GrantCat10B,ContractValueBandD ,12/02/07,280204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,4463,1,Sponsor198B,GrantCat10B,ContractValueBandA ,12/02/07,321001.0,30.0,321003.0,30.0,321022.0,30.0,320502.0,10.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3968,4464,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,12/02/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,4465,0,Sponsor4D,GrantCat10A,ContractValueBandJ ,12/02/07,270299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730107.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3970,4466,1,Sponsor4D,GrantCat10A,ContractValueBandG ,12/02/07,321021.0,50.0,320702.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,4467,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,12/02/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3972,4468,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,12/02/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,4469,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,12/02/07,321006.0,40.0,321015.0,50.0,270103.0,10.0,0.0,0.0,0.0,0.0,730108.0,70.0,730113.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,4470,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,12/02/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,4471,1,Sponsor4D,GrantCat10A,ContractValueBandG ,12/02/07,270103.0,60.0,270102.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,780105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,4472,1,Sponsor4D,GrantCat10A,ContractValueBandG ,12/02/07,270199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730117.0,30.0,730113.0,20.0,730108.0,50.0,0.0,0.0,0.0,0.0
3977,4473,1,Sponsor4D,GrantCat10A,ContractValueBandG ,12/02/07,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,4474,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,12/02/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,4475,0,Sponsor62B,GrantCat10B,ContractValueBandD ,12/02/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3980,4476,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,12/02/07,321015.0,60.0,321214.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730301.0,10.0,730204.0,40.0,0.0,0.0,0.0,0.0
3981,4477,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,12/02/07,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982,4478,0,Sponsor62B,GrantCat10B,ContractValueBandB ,12/02/07,321204.0,50.0,320799.0,40.0,320307.0,10.0,0.0,0.0,0.0,0.0,730104.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,4479,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,12/02/07,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,30.0,730111.0,30.0,780108.0,40.0,0.0,0.0,0.0,0.0
3984,4480,0,Sponsor4D,GrantCat10A,ContractValueBandUnk,12/02/07,320305.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3985,4481,1,Sponsor4D,GrantCat10A,ContractValueBandG ,12/02/07,270299.0,50.0,321015.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986,4482,0,Sponsor198B,GrantCat10B,ContractValueBandB ,12/02/07,320502.0,25.0,321001.0,50.0,321003.0,25.0,0.0,0.0,0.0,0.0,730106.0,75.0,730104.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,4483,1,Sponsor243C,GrantCat30B,ContractValueBandC ,13/02/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,4484,1,Sponsor82B,GrantCat30G,ContractValueBandD ,13/02/07,320205.0,35.0,320207.0,35.0,320204.0,30.0,0.0,0.0,0.0,0.0,730102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,4485,1,Sponsor4D,GrantCat10A,ContractValueBandG ,13/02/07,270299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,730107.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,4486,0,Sponsor59C,GrantCat10A,ContractValueBandUnk,14/02/07,280103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,4487,1,Sponsor163C,GrantCat10A,ContractValueBandA ,14/02/07,380205.0,50.0,330109.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,749903.0,70.0,751005.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,4488,0,Sponsor4D,GrantCat10A,ContractValueBandF ,14/02/07,270303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,4489,0,Sponsor4D,GrantCat10A,ContractValueBandE ,14/02/07,270303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,4490,1,Sponsor4D,GrantCat10A,ContractValueBandG ,14/02/07,270303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,4492,1,Sponsor55C,GrantCat30B,ContractValueBandA ,16/02/07,321014.0,80.0,321206.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,50.0,730201.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3996,4493,1,Sponsor4D,GrantCat10A,ContractValueBandB ,16/02/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3997,4494,1,Sponsor4D,GrantCat10A,ContractValueBandG ,16/02/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,4495,1,Sponsor242B,GrantCat30B,ContractValueBandA ,16/02/07,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,50.0,730102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3999,4496,1,Sponsor4D,GrantCat10A,ContractValueBandG ,16/02/07,321216.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,40.0,730211.0,30.0,730219.0,10.0,730218.0,10.0,730205.0,10.0
4000,4497,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,19/02/07,300399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,4498,1,Sponsor36D,GrantCat10A,ContractValueBandD ,19/02/07,300102.0,40.0,300103.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,620101.0,40.0,620501.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
4002,4499,1,Sponsor15C,GrantCat10A,ContractValueBandD ,20/02/07,300510.0,40.0,300405.0,30.0,300503.0,30.0,0.0,0.0,0.0,0.0,630106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,4501,1,Sponsor213A,GrantCat20A,ContractValueBandC ,22/02/07,270702.0,50.0,270708.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770403.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,4502,1,SponsorUnk,GrantCatUnk,ContractValueBandG ,22/02/07,290702.0,50.0,250103.0,25.0,291104.0,25.0,0.0,0.0,0.0,0.0,640304.0,50.0,640403.0,25.0,780102.0,25.0,0.0,0.0,0.0,0.0
4005,4503,0,Sponsor56D,GrantCat30C,ContractValueBandA ,22/02/07,280399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4006,4504,0,Sponsor56D,GrantCat30C,ContractValueBandA ,22/02/07,290704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,4505,1,Sponsor213A,GrantCat20A,ContractValueBandC ,22/02/07,270702.0,50.0,270708.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770403.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,4506,0,Sponsor56D,GrantCat30C,ContractValueBandA ,22/02/07,370501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,4508,1,SponsorUnk,GrantCatUnk,ContractValueBandB ,1/03/07,350201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,749901.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,4509,1,Sponsor222B,GrantCat30C,ContractValueBandA ,2/03/07,280210.0,34.0,400303.0,33.0,400301.0,33.0,0.0,0.0,0.0,0.0,700103.0,40.0,740301.0,15.0,750901.0,15.0,750902.0,15.0,750802.0,15.0
4011,4510,0,Sponsor143C,GrantCat30B,ContractValueBandE ,2/03/07,270708.0,50.0,270707.0,20.0,300802.0,30.0,0.0,0.0,0.0,0.0,770903.0,50.0,770703.0,30.0,770603.0,20.0,0.0,0.0,0.0,0.0
4012,4512,1,Sponsor4D,GrantCat10A,ContractValueBandD ,5/03/07,320405.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730201.0,25.0,730204.0,25.0,0.0,0.0,0.0,0.0
4013,4513,1,Sponsor4D,GrantCat10A,ContractValueBandD ,5/03/07,320405.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730201.0,25.0,730204.0,25.0,0.0,0.0,0.0,0.0
4014,4514,1,SponsorUnk,GrantCatUnk,ContractValueBandD ,5/03/07,329903.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,4515,0,Sponsor4D,GrantCat10A,ContractValueBandJ ,5/03/07,270209.0,33.0,270210.0,33.0,320702.0,34.0,0.0,0.0,0.0,0.0,730104.0,50.0,730107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,4516,1,Sponsor15C,GrantCat10A,ContractValueBandC ,6/03/07,300499.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4017,4517,0,Sponsor166B,GrantCat10A,ContractValueBandG ,6/03/07,379999.0,60.0,350211.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,759999.0,20.0,760201.0,40.0,760199.0,30.0,770101.0,10.0,0.0,0.0
4018,4519,1,Sponsor126B,GrantCat10A,ContractValueBandC ,7/03/07,270504.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,4520,0,Sponsor153A,GrantCat10A,ContractValueBandUnk,7/03/07,430101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750901.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,4521,1,Sponsor36D,GrantCat10A,ContractValueBandE ,8/03/07,270504.0,50.0,300204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,620101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,4522,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,12/03/07,321216.0,70.0,419999.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,750299.0,30.0,730218.0,30.0,730301.0,40.0,0.0,0.0,0.0,0.0
4022,4523,0,Sponsor166B,GrantCat10A,ContractValueBandG ,13/03/07,270401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4023,4525,0,Sponsor166B,GrantCat10A,ContractValueBandF ,13/03/07,270708.0,50.0,300802.0,30.0,270707.0,20.0,0.0,0.0,0.0,0.0,770903.0,50.0,770703.0,30.0,770603.0,20.0,0.0,0.0,0.0,0.0
4024,4526,1,SponsorUnk,GrantCatUnk,ContractValueBandB ,13/03/07,379999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,4527,1,Sponsor2B,GrantCat10A,ContractValueBandD ,13/03/07,230117.0,50.0,280301.0,25.0,280302.0,25.0,0.0,0.0,0.0,0.0,660403.0,40.0,690401.0,40.0,690301.0,20.0,0.0,0.0,0.0,0.0
4026,4529,0,Sponsor166B,GrantCat10A,ContractValueBandF ,13/03/07,380105.0,10.0,310103.0,20.0,310104.0,40.0,280211.0,30.0,0.0,0.0,770402.0,60.0,760199.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
4027,4531,1,Sponsor221A,GrantCat30B,ContractValueBandB ,14/03/07,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,4532,0,Sponsor166B,GrantCat10A,ContractValueBandG ,14/03/07,260699.0,20.0,300899.0,20.0,230299.0,20.0,230119.0,20.0,300803.0,20.0,770101.0,30.0,760101.0,30.0,760299.0,30.0,770201.0,10.0,0.0,0.0
4029,4534,1,Sponsor243C,GrantCat30B,ContractValueBandB ,15/03/07,291799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4030,4535,1,Sponsor51C,GrantCat20C,ContractValueBandA ,15/03/07,240499.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671401.0,60.0,780102.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
4031,4536,0,Sponsor166B,GrantCat10A,ContractValueBandG ,15/03/07,300602.0,40.0,270402.0,20.0,300103.0,20.0,300105.0,20.0,0.0,0.0,771007.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,4537,0,Sponsor166B,GrantCat10A,ContractValueBandG ,16/03/07,270702.0,30.0,300704.0,30.0,300803.0,20.0,300804.0,20.0,0.0,0.0,770409.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,4538,0,Sponsor166B,GrantCat10A,ContractValueBandH ,16/03/07,270708.0,50.0,270304.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,769999.0,50.0,760299.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,4539,0,Sponsor166B,GrantCat10A,ContractValueBandG ,16/03/07,270704.0,40.0,300801.0,35.0,340202.0,25.0,0.0,0.0,0.0,0.0,770703.0,30.0,770707.0,40.0,770702.0,30.0,0.0,0.0,0.0,0.0
4035,4540,0,Sponsor111C,GrantCat10A,ContractValueBandH ,19/03/07,300399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620201.0,34.0,620202.0,33.0,620205.0,33.0,0.0,0.0,0.0,0.0
4036,4542,1,Sponsor4D,GrantCat20C,ContractValueBandC ,20/03/07,329999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730208.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4037,4543,0,Sponsor40D,GrantCat10B,ContractValueBandC ,20/03/07,320305.0,50.0,321003.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,70.0,730103.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,4544,0,Sponsor166B,GrantCat10A,ContractValueBandH ,20/03/07,269901.0,50.0,270701.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,760299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4039,4545,1,Sponsor100D,GrantCat30B,ContractValueBandC ,21/03/07,270603.0,25.0,291503.0,25.0,320202.0,25.0,320503.0,25.0,0.0,0.0,730111.0,50.0,730109.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,4546,1,SponsorUnk,GrantCatUnk,ContractValueBandD ,21/03/07,291804.0,30.0,291503.0,30.0,270802.0,30.0,250103.0,10.0,0.0,0.0,780103.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4041,4547,0,Sponsor75C,GrantCat10B,ContractValueBandA ,21/03/07,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730214.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4042,4548,0,Sponsor1A,GrantCat10A,ContractValueBandC ,21/03/07,260502.0,80.0,300103.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,770802.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,4549,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/03/07,321005.0,40.0,320602.0,20.0,321206.0,40.0,0.0,0.0,0.0,0.0,730105.0,50.0,730213.0,40.0,730106.0,10.0,0.0,0.0,0.0,0.0
4044,4550,0,Sponsor166B,GrantCat10A,ContractValueBandH ,26/03/07,300899.0,50.0,300801.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,760101.0,40.0,770101.0,20.0,770501.0,15.0,770803.0,15.0,730210.0,10.0
4045,4551,0,Sponsor166B,GrantCat10A,ContractValueBandE ,26/03/07,260602.0,20.0,270705.0,20.0,260112.0,20.0,260399.0,20.0,270799.0,20.0,750899.0,30.0,770102.0,20.0,760104.0,15.0,769999.0,15.0,770101.0,20.0
4046,4552,1,Sponsor244D,GrantCat10A,ContractValueBandH ,26/03/07,270208.0,60.0,300510.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,630106.0,80.0,730101.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,4553,1,Sponsor2B,GrantCat10A,ContractValueBandA ,26/03/07,321102.0,40.0,321206.0,30.0,321216.0,30.0,0.0,0.0,0.0,0.0,730301.0,60.0,730306.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,4554,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,27/03/07,280204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4049,4555,1,Sponsor7C,GrantCat10A,ContractValueBandB ,27/03/07,300505.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,4556,1,Sponsor7C,GrantCat10A,ContractValueBandA ,27/03/07,300505.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4051,4557,1,Sponsor7C,GrantCat10A,ContractValueBandA ,27/03/07,300505.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4052,4558,1,Sponsor7C,GrantCat10A,ContractValueBandB ,27/03/07,300505.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4053,4559,0,Sponsor97A,GrantCat30B,ContractValueBandB ,28/03/07,321014.0,50.0,321026.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730116.0,50.0,730201.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,4560,0,SponsorUnk,GrantCatUnk,ContractValueBandE ,28/03/07,250302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4055,4561,0,Sponsor246B,GrantCat20C,ContractValueBandUnk,28/03/07,280104.0,50.0,321203.0,20.0,321209.0,30.0,0.0,0.0,0.0,0.0,730204.0,10.0,730209.0,20.0,730304.0,20.0,700299.0,20.0,700399.0,30.0
4056,4562,1,Sponsor97A,GrantCat30B,ContractValueBandA ,28/03/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4057,4563,0,Sponsor40D,GrantCat10B,ContractValueBandC ,28/03/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,4564,1,Sponsor97A,GrantCat30B,ContractValueBandA ,28/03/07,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4059,4565,1,Sponsor53A,GrantCat10B,ContractValueBandB ,29/03/07,320702.0,50.0,270210.0,40.0,321013.0,10.0,0.0,0.0,0.0,0.0,730104.0,80.0,730212.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4060,4566,0,Sponsor73A,GrantCat30B,ContractValueBandUnk,29/03/07,270708.0,80.0,270504.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,770703.0,40.0,779903.0,40.0,779906.0,20.0,0.0,0.0,0.0,0.0
4061,4567,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,30/03/07,280199.0,50.0,321203.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4062,4568,0,Sponsor166B,GrantCat10A,ContractValueBandD ,30/03/07,280211.0,40.0,280210.0,30.0,291004.0,30.0,0.0,0.0,0.0,0.0,760299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,4569,0,Sponsor97A,GrantCat30B,ContractValueBandA ,30/03/07,321105.0,75.0,321404.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,90.0,730215.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
4064,4571,0,Sponsor135C,GrantCat30G,ContractValueBandUnk,2/04/07,250201.0,50.0,250202.0,20.0,259901.0,30.0,0.0,0.0,0.0,0.0,780103.0,70.0,660401.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
4065,4572,0,Sponsor97A,GrantCat30B,ContractValueBandA ,2/04/07,270106.0,40.0,270199.0,40.0,321006.0,20.0,0.0,0.0,0.0,0.0,780105.0,80.0,730113.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,4574,1,Sponsor183C,GrantCat20C,ContractValueBandA ,4/04/07,321204.0,50.0,321299.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,50.0,730299.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4067,4575,1,Sponsor2B,GrantCat10A,ContractValueBandC ,4/04/07,260602.0,50.0,260301.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770101.0,50.0,780104.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4068,4576,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,5/04/07,390405.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750505.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4069,4577,1,Sponsor5A,GrantCat30B,ContractValueBandA ,5/04/07,310202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680402.0,50.0,680403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,4578,1,SponsorUnk,GrantCatUnk,ContractValueBandG ,13/04/07,340213.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,4579,0,Sponsor166B,GrantCat10A,ContractValueBandG ,17/04/07,300601.0,25.0,300603.0,25.0,300699.0,25.0,300604.0,25.0,0.0,0.0,770101.0,60.0,770799.0,20.0,620399.0,20.0,0.0,0.0,0.0,0.0
4072,4580,1,Sponsor2B,GrantCat10A,ContractValueBandUnk,19/04/07,230203.0,30.0,340402.0,50.0,230204.0,20.0,0.0,0.0,0.0,0.0,710403.0,50.0,780101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
