,GrantApplicationID,GrantStatus,SponsorCode,GrantCategoryCode,ContractValueBand,Startdate,RFCDCode1,RFCDPercentage1,RFCDCode2,RFCDPercentage2,RFCDCode3,RFCDPercentage3,RFCDCode4,RFCDPercentage4,RFCDCode5,RFCDPercentage5,SEOCode1,SEOPercentage1,SEOCode2,SEOPercentage2,SEOCode3,SEOPercentage3,SEOCode4,SEOPercentage4,SEOCode5,SEOPercentage5
3257,3258,1,Sponsor29A,GrantCat10B,ContractValueBandA ,20/09/06,320602.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3258,3259,0,Sponsor21A,GrantCat50A,ContractValueBandA ,20/09/06,330307.0,20.0,339999.0,40.0,321106.0,20.0,321105.0,20.0,0.0,0.0,750304.0,60.0,750310.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
3259,3260,1,Sponsor67C,GrantCat30B,ContractValueBandA ,20/09/06,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730307.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3260,3261,0,Sponsor21A,GrantCat50A,ContractValueBandA ,20/09/06,320201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,70.0,730110.0,20.0,730117.0,10.0,0.0,0.0,0.0,0.0
3261,3262,1,Sponsor21A,GrantCat50A,ContractValueBandA ,20/09/06,321020.0,30.0,321015.0,40.0,321029.0,30.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3262,3263,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,20/09/06,321004.0,60.0,321204.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,60.0,730211.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
3263,3264,1,Sponsor60D,GrantCat30D,ContractValueBandC ,20/09/06,,,,,,,,,,,,,,,,,,,,
3264,3265,1,Sponsor29A,GrantCat10B,ContractValueBandA ,20/09/06,321016.0,50.0,320705.0,40.0,320702.0,10.0,0.0,0.0,0.0,0.0,730111.0,50.0,730104.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3265,3266,1,Sponsor29A,GrantCat10B,ContractValueBandA ,21/09/06,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3266,3267,1,SponsorUnk,GrantCatUnk,ContractValueBandUnk,21/09/06,,,,,,,,,,,,,,,,,,,,
3267,3268,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,21/09/06,300603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3268,3269,1,Sponsor29A,GrantCat10B,ContractValueBandA ,21/09/06,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3269,3270,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,21/09/06,321014.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,40.0,730201.0,30.0,730204.0,30.0,0.0,0.0,0.0,0.0
3270,3271,1,Sponsor21A,GrantCat50A,ContractValueBandA ,21/09/06,360202.0,50.0,360101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750605.0,40.0,750604.0,40.0,759999.0,20.0,0.0,0.0,0.0,0.0
3271,3272,1,Sponsor21A,GrantCat50A,ContractValueBandA ,21/09/06,370101.0,20.0,370107.0,20.0,390303.0,20.0,390305.0,20.0,390401.0,20.0,750503.0,30.0,750504.0,30.0,750601.0,40.0,0.0,0.0,0.0,0.0
3272,3273,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,21/09/06,320402.0,40.0,270303.0,40.0,320202.0,20.0,0.0,0.0,0.0,0.0,670403.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3273,3274,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,21/09/06,270603.0,40.0,270699.0,30.0,321004.0,30.0,0.0,0.0,0.0,0.0,730105.0,70.0,730199.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3274,3275,1,Sponsor21A,GrantCat50A,ContractValueBandA ,21/09/06,430102.0,50.0,310102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750702.0,60.0,750899.0,30.0,750601.0,10.0,0.0,0.0,0.0,0.0
3275,3276,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,280103.0,50.0,280104.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3276,3277,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,379999.0,60.0,370302.0,20.0,430101.0,20.0,0.0,0.0,0.0,0.0,750302.0,70.0,750901.0,15.0,750307.0,15.0,0.0,0.0,0.0,0.0
3277,3278,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,291404.0,70.0,290699.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,670904.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3278,3279,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,290699.0,55.0,270899.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,670499.0,30.0,780103.0,25.0,671699.0,45.0,0.0,0.0,0.0,0.0
3279,3280,1,Sponsor213A,GrantCat20A,ContractValueBandC ,22/09/06,270702.0,25.0,270708.0,25.0,300801.0,25.0,300804.0,25.0,0.0,0.0,770403.0,50.0,770404.0,25.0,770408.0,25.0,0.0,0.0,0.0,0.0
3280,3281,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,319999.0,60.0,360202.0,20.0,350603.0,20.0,0.0,0.0,0.0,0.0,750605.0,35.0,680605.0,35.0,750399.0,30.0,0.0,0.0,0.0,0.0
3281,3282,1,SponsorUnk,GrantCatUnk,ContractValueBandUnk,22/09/06,,,,,,,,,,,,,,,,,,,,
3282,3283,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,350299.0,50.0,380108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,720403.0,50.0,780108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3283,3284,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,291599.0,40.0,280203.0,25.0,290805.0,25.0,291899.0,10.0,0.0,0.0,730104.0,80.0,671402.0,10.0,700199.0,10.0,0.0,0.0,0.0,0.0
3284,3285,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,300604.0,40.0,300803.0,40.0,291405.0,20.0,0.0,0.0,0.0,0.0,620503.0,40.0,760299.0,30.0,680304.0,30.0,0.0,0.0,0.0,0.0
3285,3286,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,330203.0,40.0,330107.0,40.0,330101.0,20.0,0.0,0.0,0.0,0.0,740102.0,50.0,740201.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3286,3287,0,Sponsor95C,GrantCat30B,ContractValueBandA ,22/09/06,320201.0,50.0,321202.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,35.0,730210.0,35.0,730204.0,30.0,0.0,0.0,0.0,0.0
3287,3288,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,280103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3288,3289,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,390111.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720303.0,40.0,720301.0,30.0,610199.0,30.0,0.0,0.0,0.0,0.0
3289,3290,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,250501.0,40.0,250503.0,30.0,270899.0,30.0,0.0,0.0,0.0,0.0,670401.0,60.0,680303.0,30.0,670501.0,10.0,0.0,0.0,0.0,0.0
3290,3291,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,400303.0,80.0,250503.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,750802.0,80.0,680303.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
3291,3292,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,350211.0,70.0,370199.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,700199.0,70.0,750404.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3292,3293,1,SponsorUnk,GrantCatUnk,ContractValueBandC ,22/09/06,230117.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690201.0,30.0,690401.0,5.0,780101.0,50.0,670601.0,15.0,0.0,0.0
3293,3294,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,321402.0,50.0,329999.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3294,3295,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,350204.0,70.0,350201.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,710302.0,20.0,720401.0,50.0,720403.0,30.0,0.0,0.0,0.0,0.0
3295,3296,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,270708.0,60.0,300605.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,770703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3296,3297,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,250501.0,40.0,250503.0,40.0,259903.0,20.0,0.0,0.0,0.0,0.0,770101.0,30.0,660103.0,30.0,670704.0,40.0,0.0,0.0,0.0,0.0
3297,3298,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,380299.0,30.0,380205.0,40.0,370303.0,30.0,0.0,0.0,0.0,0.0,749904.0,50.0,730204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3298,3299,1,SponsorUnk,GrantCatUnk,ContractValueBandUnk,22/09/06,,,,,,,,,,,,,,,,,,,,
3299,3300,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,291503.0,50.0,291499.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730299.0,50.0,670403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3300,3301,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,250501.0,40.0,250503.0,20.0,270899.0,20.0,270101.0,20.0,0.0,0.0,670403.0,40.0,670499.0,30.0,680303.0,30.0,0.0,0.0,0.0,0.0
3301,3302,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3302,3303,1,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,310103.0,60.0,300803.0,20.0,360201.0,20.0,0.0,0.0,0.0,0.0,770502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3303,3304,0,Sponsor60D,GrantCat30D,ContractValueBandD ,22/09/06,270303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,50.0,730101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3304,3305,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,390114.0,50.0,390113.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,750503.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3305,3306,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3306,3307,0,Sponsor21A,GrantCat50A,ContractValueBandA ,22/09/06,350299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770502.0,50.0,720403.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3307,3308,1,Sponsor29A,GrantCat10B,ContractValueBandA ,25/09/06,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3308,3309,1,Sponsor228D,GrantCat30B,ContractValueBandB ,25/09/06,270603.0,20.0,321003.0,30.0,321012.0,50.0,0.0,0.0,0.0,0.0,730106.0,30.0,730115.0,50.0,730116.0,20.0,0.0,0.0,0.0,0.0
3309,3310,0,Sponsor180D,GrantCat10B,ContractValueBandUnk,25/09/06,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3310,3311,1,Sponsor40D,GrantCat30B,ContractValueBandA ,25/09/06,321003.0,50.0,270207.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,50.0,730107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3311,3312,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3312,3313,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,321005.0,40.0,320602.0,20.0,321206.0,40.0,0.0,0.0,0.0,0.0,730105.0,50.0,730213.0,40.0,730106.0,10.0,0.0,0.0,0.0,0.0
3313,3314,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3314,3315,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,321016.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3315,3316,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3316,3317,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,270102.0,40.0,270103.0,25.0,321401.0,35.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3317,3318,0,Sponsor53A,GrantCat30B,ContractValueBandB ,25/09/06,320207.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3318,3319,1,Sponsor228D,GrantCat30B,ContractValueBandUnk,25/09/06,321003.0,50.0,321012.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,30.0,730115.0,30.0,730305.0,40.0,0.0,0.0,0.0,0.0
3319,3320,0,Sponsor431C,GrantCat30B,ContractValueBandUnk,25/09/06,320603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3320,3321,0,Sponsor21A,GrantCat50A,ContractValueBandA ,25/09/06,290699.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3321,3322,0,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,321016.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3322,3323,1,Sponsor29A,GrantCat10B,ContractValueBandUnk,25/09/06,320602.0,50.0,321004.0,30.0,321015.0,20.0,0.0,0.0,0.0,0.0,730203.0,60.0,730105.0,20.0,730108.0,20.0,0.0,0.0,0.0,0.0
3323,3324,1,Sponsor29A,GrantCat10B,ContractValueBandA ,25/09/06,270603.0,50.0,321004.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3324,3325,1,Sponsor29A,GrantCat10B,ContractValueBandA ,25/09/06,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3325,3326,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,25/09/06,291103.0,50.0,290501.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,671707.0,70.0,671706.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
3326,3327,1,SponsorUnk,GrantCatUnk,ContractValueBandO ,25/09/06,300801.0,15.0,300802.0,15.0,300803.0,15.0,300804.0,15.0,300805.0,40.0,770703.0,40.0,770706.0,30.0,770403.0,30.0,0.0,0.0,0.0,0.0
3327,3328,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,25/09/06,270707.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670399.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3328,3329,1,SponsorUnk,GrantCatUnk,ContractValueBandUnk,25/09/06,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,50.0,730111.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3329,3330,1,Sponsor180D,GrantCat10B,ContractValueBandC ,25/09/06,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3330,3331,0,Sponsor180D,GrantCat10B,ContractValueBandUnk,25/09/06,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730209.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3331,3332,0,Sponsor228D,GrantCat30B,ContractValueBandUnk,25/09/06,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,730305.0,10.0,670403.0,20.0,0.0,0.0,0.0,0.0
3332,3333,0,Sponsor172D,GrantCat30B,ContractValueBandC ,26/09/06,321019.0,60.0,321017.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,40.0,730108.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
3333,3334,1,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,270502.0,20.0,320702.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3334,3335,0,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,249901.0,50.0,320799.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3335,3336,0,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,320801.0,50.0,320899.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,50.0,730114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3336,3337,0,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,320205.0,30.0,320299.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3337,3338,1,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,300504.0,60.0,300510.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,630106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3338,3339,1,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,230204.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,710402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,3340,1,Sponsor47C,GrantCat10B,ContractValueBandA ,26/09/06,321023.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3340,3341,1,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,321204.0,60.0,321208.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3341,3342,1,SponsorUnk,GrantCatUnk,ContractValueBandUnk,26/09/06,,,,,,,,,,,,,,,,,,,,
3342,3343,0,Sponsor222B,GrantCat30C,ContractValueBandA ,26/09/06,321008.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3343,3344,1,Sponsor47C,GrantCat10B,ContractValueBandA ,26/09/06,321023.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3344,3345,0,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,50.0,730205.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3345,3346,1,SponsorUnk,GrantCatUnk,ContractValueBandA ,26/09/06,290401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,690101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3346,3347,0,Sponsor172D,GrantCat30B,ContractValueBandB ,26/09/06,321029.0,60.0,321006.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730113.0,40.0,730109.0,10.0,0.0,0.0,0.0,0.0
3347,3348,1,Sponsor232D,GrantCat10B,ContractValueBandB ,26/09/06,321004.0,50.0,321205.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,670105.0,30.0,630104.0,50.0,630402.0,20.0,0.0,0.0,0.0,0.0
3348,3349,1,Sponsor137A,GrantCat20C,ContractValueBandA ,26/09/06,279999.0,50.0,270599.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770799.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3349,3350,1,Sponsor63C,GrantCat20A,ContractValueBandB ,26/09/06,321214.0,50.0,370102.0,40.0,370107.0,10.0,0.0,0.0,0.0,0.0,730218.0,60.0,750604.0,20.0,750699.0,20.0,0.0,0.0,0.0,0.0
3350,3351,0,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3351,3352,0,Sponsor47C,GrantCat10B,ContractValueBandA ,26/09/06,321023.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3352,3353,0,Sponsor21A,GrantCat50A,ContractValueBandUnk,26/09/06,280205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3353,3354,0,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,329999.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3354,3355,0,Sponsor150B,GrantCat30B,ContractValueBandA ,26/09/06,370102.0,40.0,370104.0,30.0,370402.0,30.0,0.0,0.0,0.0,0.0,750803.0,30.0,759999.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0
3355,3356,1,Sponsor21A,GrantCat50A,ContractValueBandA ,26/09/06,380101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730303.0,75.0,780108.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0
3356,3357,0,Sponsor77A,GrantCat30B,ContractValueBandUnk,27/09/06,321028.0,40.0,280305.0,30.0,321203.0,30.0,0.0,0.0,0.0,0.0,730114.0,60.0,730299.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
3357,3358,0,Sponsor77A,GrantCat30B,ContractValueBandUnk,27/09/06,320502.0,50.0,320207.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3358,3359,1,Sponsor77A,GrantCat30B,ContractValueBandA ,27/09/06,321024.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730303.0,50.0,730114.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3359,3360,1,SponsorUnk,GrantCatUnk,ContractValueBandC ,27/09/06,300603.0,70.0,300601.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,620302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3360,3361,1,Sponsor60D,GrantCat30D,ContractValueBandA ,27/09/06,321202.0,40.0,321015.0,30.0,270203.0,30.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3361,3362,1,Sponsor63C,GrantCat20A,ContractValueBandC ,27/09/06,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3362,3363,0,Sponsor77A,GrantCat30B,ContractValueBandUnk,27/09/06,320602.0,50.0,321028.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3363,3364,0,Sponsor77A,GrantCat30B,ContractValueBandUnk,27/09/06,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3364,3365,0,Sponsor77A,GrantCat30B,ContractValueBandA ,27/09/06,321028.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3365,3366,0,Sponsor77A,GrantCat30B,ContractValueBandB ,27/09/06,321024.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730303.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3366,3367,0,SponsorUnk,GrantCatUnk,ContractValueBandUnk,27/09/06,320405.0,60.0,321010.0,10.0,321026.0,30.0,0.0,0.0,0.0,0.0,730101.0,60.0,730116.0,20.0,730201.0,20.0,0.0,0.0,0.0,0.0
3367,3368,1,Sponsor63C,GrantCat20A,ContractValueBandB ,27/09/06,321203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730301.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3368,3369,0,Sponsor20D,GrantCat30B,ContractValueBandG ,27/09/06,321003.0,40.0,321004.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,50.0,730105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
3369,3370,0,Sponsor95C,GrantCat30B,ContractValueBandUnk,27/09/06,320502.0,60.0,270103.0,20.0,270105.0,20.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
